,original_label,score_x,twitter_id,MR1_label,score_y,MR2_label,score_x,MR3_label,score_y,MR4_label,score
31,LABEL_1,0.961979091,1467815924,LABEL_2,0.970740676,LABEL_1,0.964551926,LABEL_1,0.96026963,LABEL_1,0.963334084
32,LABEL_1,0.986980379,1467815988,LABEL_2,0.983997464,LABEL_1,0.963692427,LABEL_1,0.947555363,LABEL_1,0.948988676
33,LABEL_1,0.980237186,1467816149,LABEL_1,0.972578824,LABEL_1,0.974626601,LABEL_1,0.974129021,LABEL_1,0.973409891
34,LABEL_0,0.989867449,1467816665,LABEL_1,0.863365352,LABEL_1,0.986673236,LABEL_1,0.985286474,LABEL_1,0.984903097
35,LABEL_0,0.995197952,1467816749,LABEL_1,0.984082758,LABEL_1,0.922544241,LABEL_1,0.915249169,LABEL_1,0.879223883
36,LABEL_0,0.966575921,1467817225,LABEL_1,0.958746731,LABEL_1,0.977454782,LABEL_1,0.974907577,LABEL_1,0.974328876
37,LABEL_0,0.994871259,1467817374,LABEL_1,0.974637926,LABEL_1,0.687173307,LABEL_1,0.649259686,LABEL_0,0.596359313
38,LABEL_0,0.993632257,1467817502,LABEL_1,0.918424845,LABEL_0,0.62407279,LABEL_0,0.743210793,LABEL_0,0.8274526
39,LABEL_0,0.995563388,1467818007,LABEL_1,0.984184146,LABEL_1,0.975600839,LABEL_1,0.976422191,LABEL_1,0.973109961
40,LABEL_0,0.987017334,1467818020,LABEL_2,0.968573987,LABEL_1,0.952854276,LABEL_1,0.946676135,LABEL_1,0.939250946
41,LABEL_0,0.959670424,1467818481,LABEL_2,0.993300676,LABEL_1,0.931711137,LABEL_1,0.893982708,LABEL_1,0.88309896
42,LABEL_0,0.995592058,1467818603,LABEL_0,0.987012327,LABEL_0,0.987538099,LABEL_0,0.98722434,LABEL_0,0.984351039
43,LABEL_0,0.983690202,1467818900,LABEL_1,0.965900719,LABEL_1,0.77058661,LABEL_1,0.772530437,LABEL_1,0.68073827
44,LABEL_0,0.995234549,1467819022,LABEL_1,0.958411276,LABEL_1,0.505895317,LABEL_1,0.512218475,LABEL_0,0.652891874
45,LABEL_1,0.842122674,1467819650,LABEL_2,0.923618674,LABEL_1,0.950487673,LABEL_1,0.940364182,LABEL_1,0.943724334
46,LABEL_1,0.995378137,1467819712,LABEL_2,0.57373035,LABEL_1,0.976504147,LABEL_1,0.973620236,LABEL_1,0.966064334
47,LABEL_0,0.995183647,1467819812,LABEL_1,0.932437658,LABEL_0,0.595479369,LABEL_0,0.776810288,LABEL_0,0.781917572
48,LABEL_0,0.994516194,1467820206,LABEL_1,0.856732845,LABEL_0,0.816753626,LABEL_0,0.548672199,LABEL_0,0.698868752
49,LABEL_0,0.995110095,1467820835,LABEL_1,0.986506462,LABEL_1,0.936948538,LABEL_1,0.930529177,LABEL_1,0.909377456
50,LABEL_0,0.750634968,1467820863,LABEL_1,0.921874285,LABEL_1,0.946488678,LABEL_1,0.94007796,LABEL_1,0.936216116
51,LABEL_1,0.996537209,1467820906,LABEL_2,0.993220925,LABEL_1,0.98319757,LABEL_1,0.980332911,LABEL_1,0.982155979
52,LABEL_0,0.964285314,1467821085,LABEL_2,0.765869856,LABEL_1,0.937170565,LABEL_1,0.92601788,LABEL_1,0.924138546
53,LABEL_0,0.994750679,1467821338,LABEL_1,0.87766391,LABEL_1,0.922225475,LABEL_1,0.862084746,LABEL_1,0.771936297
54,LABEL_1,0.902323484,1467821455,LABEL_2,0.992270827,LABEL_1,0.963323891,LABEL_1,0.963578522,LABEL_1,0.960842311
55,LABEL_0,0.995250821,1467821715,LABEL_1,0.823871851,LABEL_1,0.500408471,LABEL_0,0.578596592,LABEL_0,0.662982345
56,LABEL_0,0.995067954,1467822384,LABEL_1,0.978437901,LABEL_1,0.951785922,LABEL_1,0.959930718,LABEL_1,0.950011134
57,LABEL_0,0.958825409,1467822389,LABEL_1,0.970229268,LABEL_1,0.984694541,LABEL_1,0.982761919,LABEL_1,0.982806802
58,LABEL_0,0.970074296,1467822519,LABEL_2,0.985484779,LABEL_1,0.954815149,LABEL_1,0.938689411,LABEL_1,0.92877537
59,LABEL_2,0.9886747,1467822522,LABEL_2,0.98995322,LABEL_2,0.543933153,LABEL_2,0.767950952,LABEL_2,0.686408222
60,LABEL_0,0.994584739,1467822687,LABEL_1,0.987002492,LABEL_1,0.978924215,LABEL_1,0.976996362,LABEL_1,0.973100722
61,LABEL_1,0.643387616,1467822918,LABEL_2,0.994765043,LABEL_1,0.951981187,LABEL_1,0.955335736,LABEL_1,0.95249474
62,LABEL_2,0.905507028,1467823437,LABEL_2,0.892857611,LABEL_1,0.927438498,LABEL_1,0.93109858,LABEL_1,0.932877898
63,LABEL_0,0.994762719,1467823770,LABEL_1,0.972615004,LABEL_1,0.882760823,LABEL_1,0.823316753,LABEL_1,0.748627603
64,LABEL_1,0.930108845,1467823851,LABEL_1,0.943524241,LABEL_1,0.96080786,LABEL_1,0.960736573,LABEL_1,0.9582147
65,LABEL_0,0.980036438,1467824199,LABEL_1,0.946003795,LABEL_1,0.889436781,LABEL_1,0.874552131,LABEL_1,0.83124125
66,LABEL_1,0.838874578,1467824664,LABEL_2,0.990353703,LABEL_1,0.97374016,LABEL_1,0.966609895,LABEL_1,0.961979687
67,LABEL_0,0.994110048,1467824967,LABEL_1,0.956074595,LABEL_0,0.822069347,LABEL_0,0.849251032,LABEL_0,0.901301503
68,LABEL_1,0.99252665,1467825003,LABEL_2,0.979781628,LABEL_1,0.956112385,LABEL_1,0.953569174,LABEL_1,0.956721961
69,LABEL_0,0.905684173,1467825084,LABEL_1,0.958287477,LABEL_1,0.939551413,LABEL_1,0.93814379,LABEL_1,0.931528807
70,LABEL_0,0.992623448,1467825411,LABEL_1,0.951696277,LABEL_0,0.960563838,LABEL_0,0.969569564,LABEL_0,0.97644639
71,LABEL_2,0.717362225,1467825642,LABEL_2,0.991062284,LABEL_1,0.977400839,LABEL_1,0.972969592,LABEL_1,0.974059701
72,LABEL_0,0.994291544,1467825863,LABEL_1,0.961274624,LABEL_1,0.688597143,LABEL_1,0.796687722,LABEL_1,0.681549549
73,LABEL_2,0.960580051,1467825883,LABEL_2,0.988298893,LABEL_1,0.81206286,LABEL_1,0.513142467,LABEL_1,0.648520589
74,LABEL_1,0.997607589,1467826052,LABEL_2,0.991798759,LABEL_1,0.973379195,LABEL_1,0.96357882,LABEL_1,0.969459414
75,LABEL_1,0.996051967,1467833672,LABEL_2,0.983232915,LABEL_1,0.975446641,LABEL_1,0.975552142,LABEL_1,0.973259151
76,LABEL_2,0.97997874,1467833690,LABEL_2,0.98816663,LABEL_1,0.893285871,LABEL_1,0.795276761,LABEL_1,0.815299749
77,LABEL_1,0.590995312,1467833736,LABEL_2,0.903335571,LABEL_1,0.911873221,LABEL_1,0.890737236,LABEL_1,0.817481756
78,LABEL_0,0.962684572,1467833799,LABEL_1,0.794653118,LABEL_1,0.97261703,LABEL_1,0.971707702,LABEL_1,0.967388749
79,LABEL_0,0.992941737,1467834001,LABEL_1,0.953531981,LABEL_0,0.662094891,LABEL_0,0.654286683,LABEL_0,0.765096009
80,LABEL_0,0.995551527,1467834053,LABEL_1,0.977736294,LABEL_0,0.692259729,LABEL_1,0.557762444,LABEL_1,0.56722182
81,LABEL_0,0.482727408,1467834227,LABEL_1,0.920923054,LABEL_1,0.798141062,LABEL_1,0.740823627,LABEL_1,0.640439391
82,LABEL_0,0.994744182,1467834239,LABEL_1,0.976724684,LABEL_1,0.854492784,LABEL_1,0.883855581,LABEL_1,0.875031352
83,LABEL_1,0.996600568,1467834265,LABEL_2,0.995762527,LABEL_1,0.976791561,LABEL_1,0.967532218,LABEL_1,0.972277522
84,LABEL_0,0.994687557,1467834284,LABEL_1,0.925002694,LABEL_1,0.497961819,LABEL_1,0.762500226,LABEL_1,0.755241096
85,LABEL_0,0.995521188,1467834400,LABEL_1,0.973978519,LABEL_1,0.501603007,LABEL_0,0.5114609,LABEL_0,0.668456793
86,LABEL_0,0.994163215,1467834817,LABEL_1,0.98724395,LABEL_1,0.955032706,LABEL_1,0.96378839,LABEL_1,0.962949812
87,LABEL_0,0.980466664,1467835085,LABEL_1,0.962013006,LABEL_1,0.921719134,LABEL_1,0.918221772,LABEL_1,0.911697328
88,LABEL_0,0.842529416,1467835198,LABEL_1,0.806199789,LABEL_1,0.961573124,LABEL_1,0.964420199,LABEL_1,0.962320328
89,LABEL_1,0.985244691,1467835305,LABEL_1,0.984643936,LABEL_1,0.987583578,LABEL_1,0.986982703,LABEL_1,0.987176955
90,LABEL_0,0.973016977,1467835345,LABEL_2,0.959825814,LABEL_1,0.925158978,LABEL_1,0.906921923,LABEL_1,0.864857733
91,LABEL_1,0.956630766,1467835577,LABEL_2,0.992391288,LABEL_1,0.942512691,LABEL_1,0.789669752,LABEL_1,0.811984897
92,LABEL_0,0.986575425,1467835880,LABEL_1,0.932244182,LABEL_0,0.726395071,LABEL_0,0.848349929,LABEL_0,0.902299285
93,LABEL_0,0.995379567,1467836024,LABEL_1,0.974741042,LABEL_1,0.948673427,LABEL_1,0.907361805,LABEL_1,0.80322808
94,LABEL_2,0.886132419,1467836111,LABEL_2,0.984316945,LABEL_1,0.967299938,LABEL_1,0.950505376,LABEL_1,0.953138292
95,LABEL_0,0.994005263,1467836448,LABEL_2,0.725673676,LABEL_1,0.93011564,LABEL_1,0.899149954,LABEL_1,0.870058596
96,LABEL_0,0.989516258,1467836500,LABEL_1,0.91252768,LABEL_1,0.963716209,LABEL_1,0.961149037,LABEL_1,0.959810257
97,LABEL_0,0.993640602,1467836576,LABEL_1,0.551528454,LABEL_0,0.920654178,LABEL_0,0.880510271,LABEL_0,0.936810493
98,LABEL_0,0.836323321,1467836583,LABEL_2,0.772844374,LABEL_1,0.970129371,LABEL_1,0.939386308,LABEL_1,0.946035028
99,LABEL_1,0.913307786,1467836859,LABEL_2,0.628910661,LABEL_1,0.948965788,LABEL_1,0.931721807,LABEL_1,0.922056556
100,LABEL_0,0.991620898,1467836873,LABEL_1,0.956991196,LABEL_1,0.856576502,LABEL_1,0.851169229,LABEL_1,0.79960382
101,LABEL_1,0.925916493,1467837189,LABEL_1,0.908709705,LABEL_1,0.950578392,LABEL_1,0.946735203,LABEL_1,0.945944369
102,LABEL_1,0.996907294,1467837384,LABEL_2,0.991338372,LABEL_1,0.968649268,LABEL_1,0.966576934,LABEL_1,0.967242181
103,LABEL_1,0.995950937,1467837470,LABEL_2,0.99224782,LABEL_1,0.945781827,LABEL_1,0.936592638,LABEL_1,0.938750386
104,LABEL_0,0.827379644,1467837579,LABEL_2,0.963897467,LABEL_1,0.944462895,LABEL_1,0.926166117,LABEL_1,0.931452155
105,LABEL_1,0.919755399,1467837602,LABEL_1,0.918166518,LABEL_1,0.925178587,LABEL_1,0.918215334,LABEL_1,0.914322078
106,LABEL_1,0.957993329,1467837762,LABEL_1,0.833271146,LABEL_1,0.97126174,LABEL_1,0.96939373,LABEL_1,0.967884243
107,LABEL_0,0.981181681,1467837819,LABEL_2,0.989583671,LABEL_1,0.938667238,LABEL_1,0.922196448,LABEL_1,0.91374594
108,LABEL_0,0.970889986,1467837888,LABEL_1,0.933730245,LABEL_1,0.83214736,LABEL_1,0.827376902,LABEL_1,0.804139793
109,LABEL_1,0.694079816,1467838188,LABEL_1,0.72663188,LABEL_1,0.943496466,LABEL_1,0.936829984,LABEL_1,0.941736281
110,LABEL_0,0.993389845,1467838189,LABEL_1,0.954272866,LABEL_0,0.609647334,LABEL_0,0.506586552,LABEL_0,0.663261473
111,LABEL_0,0.995048463,1467838362,LABEL_1,0.684007406,LABEL_0,0.925130308,LABEL_0,0.936854482,LABEL_0,0.945407033
112,LABEL_0,0.994219184,1467838419,LABEL_1,0.980681479,LABEL_1,0.877196848,LABEL_1,0.866220653,LABEL_1,0.75691247
113,LABEL_0,0.993185639,1467838433,LABEL_1,0.960844636,LABEL_1,0.649535716,LABEL_1,0.674990118,LABEL_1,0.585727513
114,LABEL_2,0.919364393,1467838630,LABEL_2,0.964905679,LABEL_1,0.966480911,LABEL_1,0.965046167,LABEL_1,0.966923416
115,LABEL_1,0.930896878,1467839007,LABEL_1,0.920655727,LABEL_1,0.955998659,LABEL_1,0.950262666,LABEL_1,0.952301443
116,LABEL_1,0.943626463,1467839405,LABEL_2,0.984368682,LABEL_1,0.972558379,LABEL_1,0.964552522,LABEL_1,0.969647229
117,LABEL_0,0.968497574,1467839450,LABEL_2,0.982617557,LABEL_1,0.955445826,LABEL_1,0.940502584,LABEL_1,0.931672633
118,LABEL_0,0.995546579,1467839477,LABEL_1,0.77050519,LABEL_0,0.953700662,LABEL_0,0.959539831,LABEL_0,0.969909906
119,LABEL_0,0.995588779,1467839586,LABEL_1,0.987439454,LABEL_1,0.945630074,LABEL_1,0.950206459,LABEL_1,0.948098838
120,LABEL_0,0.98692441,1467839737,LABEL_1,0.967716873,LABEL_0,0.516797423,LABEL_1,0.577999651,LABEL_0,0.492215663
121,LABEL_1,0.984308183,1467839816,LABEL_2,0.992691696,LABEL_1,0.957901061,LABEL_1,0.937462211,LABEL_1,0.940526664
122,LABEL_1,0.93649739,1467840016,LABEL_1,0.502153277,LABEL_1,0.962139785,LABEL_1,0.95947516,LABEL_1,0.957305729
123,LABEL_0,0.995113313,1467840386,LABEL_1,0.954299748,LABEL_1,0.87532711,LABEL_1,0.814210892,LABEL_1,0.733390808
124,LABEL_0,0.995190024,1467840552,LABEL_1,0.907548547,LABEL_0,0.942246318,LABEL_0,0.914399028,LABEL_0,0.924481869
125,LABEL_1,0.644394398,1467840629,LABEL_2,0.55700773,LABEL_1,0.954931676,LABEL_1,0.941986859,LABEL_1,0.941045225
126,LABEL_0,0.995618641,1467841189,LABEL_1,0.965779603,LABEL_1,0.895538926,LABEL_1,0.887232065,LABEL_1,0.847138345
127,LABEL_1,0.969896197,1467841204,LABEL_2,0.989967227,LABEL_1,0.969374478,LABEL_1,0.963610172,LABEL_1,0.966158569
128,LABEL_0,0.99280107,1467841832,LABEL_1,0.981318831,LABEL_1,0.914863825,LABEL_1,0.935535073,LABEL_1,0.913706303
129,LABEL_0,0.978732884,1467841885,LABEL_1,0.978203654,LABEL_1,0.954053044,LABEL_1,0.95438987,LABEL_1,0.938874841
130,LABEL_2,0.986357927,1467841897,LABEL_2,0.993492544,LABEL_1,0.86246419,LABEL_1,0.617981851,LABEL_1,0.816719294
131,LABEL_2,0.893169045,1467841969,LABEL_2,0.984796047,LABEL_1,0.970125258,LABEL_1,0.963479698,LABEL_1,0.961867154
132,LABEL_1,0.942717314,1467842107,LABEL_2,0.983227015,LABEL_1,0.97786212,LABEL_1,0.974458337,LABEL_1,0.97476542
133,LABEL_0,0.971546888,1467842299,LABEL_1,0.675565958,LABEL_1,0.968999565,LABEL_1,0.959090352,LABEL_1,0.946668029
134,LABEL_1,0.969372928,1467842377,LABEL_1,0.980462849,LABEL_1,0.968678296,LABEL_1,0.965179563,LABEL_1,0.961412013
135,LABEL_1,0.943422377,1467842448,LABEL_2,0.990455687,LABEL_1,0.956290603,LABEL_1,0.933529556,LABEL_1,0.934320509
136,LABEL_0,0.995063484,1467842568,LABEL_1,0.94180131,LABEL_1,0.885714948,LABEL_1,0.88788861,LABEL_1,0.767355561
137,LABEL_0,0.782201171,1467842607,LABEL_1,0.961438298,LABEL_1,0.809934378,LABEL_1,0.804394841,LABEL_1,0.741809726
138,LABEL_1,0.756611884,1467842832,LABEL_2,0.990855575,LABEL_1,0.864089787,LABEL_1,0.829304636,LABEL_1,0.816469669
139,LABEL_1,0.996210933,1467842837,LABEL_2,0.982507527,LABEL_1,0.9682284,LABEL_1,0.962343216,LABEL_1,0.964987874
140,LABEL_0,0.995282233,1467843075,LABEL_1,0.956264138,LABEL_1,0.811376095,LABEL_1,0.752552867,LABEL_1,0.700171351
141,LABEL_0,0.995604992,1467843215,LABEL_1,0.956350446,LABEL_0,0.600154698,LABEL_0,0.578977287,LABEL_0,0.820809007
142,LABEL_1,0.990165889,1467843470,LABEL_2,0.991756797,LABEL_1,0.981152058,LABEL_1,0.970597148,LABEL_1,0.97179544
143,LABEL_1,0.885096669,1467843568,LABEL_2,0.985800922,LABEL_1,0.918377936,LABEL_1,0.906404436,LABEL_1,0.895780087
144,LABEL_0,0.995336235,1467843624,LABEL_1,0.955051839,LABEL_1,0.678104699,LABEL_1,0.711971879,LABEL_1,0.610168993
145,LABEL_1,0.979004145,1467843647,LABEL_1,0.651255369,LABEL_1,0.985649168,LABEL_1,0.984933078,LABEL_1,0.98530525
146,LABEL_0,0.992403924,1467843734,LABEL_1,0.94055599,LABEL_0,0.604569912,LABEL_0,0.709691882,LABEL_0,0.841606438
147,LABEL_0,0.991923392,1467843740,LABEL_1,0.978898823,LABEL_1,0.898459017,LABEL_1,0.895806432,LABEL_1,0.865242302
148,LABEL_2,0.944495142,1467844097,LABEL_2,0.989776015,LABEL_1,0.961777091,LABEL_1,0.952158928,LABEL_1,0.952359021
149,LABEL_1,0.988057971,1467844140,LABEL_2,0.986599803,LABEL_1,0.965727806,LABEL_1,0.945115924,LABEL_1,0.958423674
150,LABEL_0,0.546755731,1467844157,LABEL_1,0.865659535,LABEL_0,0.837681353,LABEL_0,0.770281255,LABEL_0,0.774529755
151,LABEL_0,0.992904127,1467844505,LABEL_0,0.989356816,LABEL_0,0.99110198,LABEL_0,0.989866376,LABEL_0,0.988021195
152,LABEL_1,0.963542759,1467844540,LABEL_1,0.50840342,LABEL_1,0.959658802,LABEL_1,0.955733299,LABEL_1,0.954828739
153,LABEL_0,0.980898738,1467844907,LABEL_1,0.930514097,LABEL_1,0.918586493,LABEL_1,0.937064409,LABEL_1,0.916748285
154,LABEL_1,0.965231299,1467845095,LABEL_1,0.716447175,LABEL_1,0.976056576,LABEL_1,0.975627959,LABEL_1,0.976514161
155,LABEL_0,0.992052078,1467845157,LABEL_1,0.815447032,LABEL_0,0.973906457,LABEL_0,0.968838513,LABEL_0,0.969086468
156,LABEL_0,0.988421857,1467852031,LABEL_2,0.946149409,LABEL_1,0.975830078,LABEL_1,0.972193778,LABEL_1,0.972368121
157,LABEL_0,0.987471163,1467852067,LABEL_1,0.940305173,LABEL_0,0.546514928,LABEL_1,0.727897465,LABEL_1,0.631802857
158,LABEL_0,0.946861506,1467852789,LABEL_1,0.644856274,LABEL_1,0.916069329,LABEL_1,0.920500457,LABEL_1,0.897670507
159,LABEL_2,0.9382267,1467853135,LABEL_2,0.99212122,LABEL_1,0.935138762,LABEL_1,0.761068821,LABEL_1,0.83864826
160,LABEL_2,0.986908615,1467853356,LABEL_2,0.988861263,LABEL_1,0.86013484,LABEL_2,0.541496038,LABEL_2,0.604041934
161,LABEL_2,0.654770076,1467853431,LABEL_2,0.991121411,LABEL_1,0.955032587,LABEL_1,0.949696243,LABEL_1,0.952839553
162,LABEL_0,0.954432905,1467853479,LABEL_1,0.763773024,LABEL_1,0.9535501,LABEL_1,0.951730311,LABEL_1,0.947559297
163,LABEL_0,0.991642475,1467854062,LABEL_1,0.914458156,LABEL_1,0.978550911,LABEL_1,0.975946665,LABEL_1,0.974399686
164,LABEL_1,0.996428192,1467854345,LABEL_2,0.991535068,LABEL_1,0.97084111,LABEL_1,0.961180747,LABEL_1,0.962046325
165,LABEL_0,0.995315909,1467854706,LABEL_1,0.961865962,LABEL_1,0.781269431,LABEL_1,0.671239376,LABEL_0,0.497658491
166,LABEL_2,0.995051324,1467854917,LABEL_2,0.996193528,LABEL_1,0.945480108,LABEL_1,0.936466157,LABEL_1,0.944719553
167,LABEL_0,0.989738166,1467855673,LABEL_1,0.918198645,LABEL_1,0.741943657,LABEL_1,0.76824528,LABEL_1,0.692257941
168,LABEL_1,0.668273568,1467855812,LABEL_2,0.986163795,LABEL_1,0.971779346,LABEL_1,0.96734935,LABEL_1,0.96822542
169,LABEL_0,0.990112603,1467855981,LABEL_1,0.962400734,LABEL_1,0.946464777,LABEL_1,0.93398273,LABEL_1,0.923066318
170,LABEL_1,0.990504444,1467856044,LABEL_2,0.788830459,LABEL_1,0.982553303,LABEL_1,0.980762422,LABEL_1,0.979905665
171,LABEL_1,0.994148374,1467856352,LABEL_2,0.991929293,LABEL_1,0.942514718,LABEL_1,0.946385324,LABEL_1,0.944910705
172,LABEL_0,0.966324151,1467856426,LABEL_1,0.922356546,LABEL_1,0.938091993,LABEL_1,0.934228539,LABEL_1,0.931888521
173,LABEL_0,0.8673774,1467856497,LABEL_1,0.934354544,LABEL_1,0.905439675,LABEL_1,0.902682066,LABEL_1,0.900392056
174,LABEL_1,0.997516036,1467856632,LABEL_2,0.989965141,LABEL_1,0.93454808,LABEL_1,0.93456763,LABEL_1,0.938745677
175,LABEL_0,0.994780302,1467856821,LABEL_1,0.982503176,LABEL_1,0.915742218,LABEL_1,0.877524376,LABEL_1,0.815065384
176,LABEL_1,0.997009635,1467856919,LABEL_2,0.96699363,LABEL_1,0.982839167,LABEL_1,0.983726084,LABEL_1,0.982520998
177,LABEL_0,0.993001878,1467857221,LABEL_1,0.954164743,LABEL_1,0.759054661,LABEL_1,0.68679297,LABEL_1,0.589158773
178,LABEL_2,0.846945941,1467857297,LABEL_2,0.991538942,LABEL_1,0.956818342,LABEL_1,0.924396694,LABEL_1,0.936939001
179,LABEL_1,0.996389568,1467857378,LABEL_2,0.99310267,LABEL_1,0.965862453,LABEL_1,0.950549185,LABEL_1,0.954190254
180,LABEL_0,0.994434536,1467857511,LABEL_1,0.933661342,LABEL_1,0.567602217,LABEL_1,0.505675733,LABEL_0,0.514116824
181,LABEL_1,0.997527063,1467857722,LABEL_2,0.993487597,LABEL_1,0.973514974,LABEL_1,0.968496382,LABEL_1,0.974916637
182,LABEL_1,0.995860398,1467857975,LABEL_2,0.991046846,LABEL_1,0.969702005,LABEL_1,0.969788134,LABEL_1,0.968250334
183,LABEL_0,0.981188834,1467858363,LABEL_2,0.688926697,LABEL_1,0.942852855,LABEL_1,0.932578087,LABEL_1,0.921917439
184,LABEL_1,0.995725393,1467858627,LABEL_2,0.995026886,LABEL_1,0.976116419,LABEL_1,0.970221162,LABEL_1,0.9742589
185,LABEL_0,0.995670319,1467858869,LABEL_1,0.847887218,LABEL_0,0.702866673,LABEL_0,0.499296635,LABEL_0,0.501728654
186,LABEL_0,0.990302145,1467859025,LABEL_1,0.962504983,LABEL_1,0.865885317,LABEL_1,0.840066791,LABEL_1,0.728361785
187,LABEL_0,0.995327234,1467859066,LABEL_1,0.967730343,LABEL_1,0.977652311,LABEL_1,0.973670006,LABEL_1,0.970628023
188,LABEL_1,0.816726029,1467859408,LABEL_2,0.641853213,LABEL_1,0.971346676,LABEL_1,0.96949178,LABEL_1,0.966447949
189,LABEL_0,0.971972287,1467859436,LABEL_2,0.66995424,LABEL_1,0.951998055,LABEL_1,0.938090384,LABEL_1,0.926112354
190,LABEL_1,0.945994079,1467859558,LABEL_2,0.987315416,LABEL_1,0.967646062,LABEL_1,0.96304971,LABEL_1,0.965891123
191,LABEL_1,0.975566447,1467859666,LABEL_2,0.513339579,LABEL_1,0.957925558,LABEL_1,0.954248846,LABEL_1,0.955364227
