"0","2000486945","Mon Jun 01 22:13:32 PDT 2009","NO_QUERY","LYNETTE21XL","@deejane fireworks only fri - sun "
"0","2008170032","Tue Jun 02 13:43:36 PDT 2009","NO_QUERY","JustBellaCullen","@addicted2edward im good, my tummy hurts "
"0","2008170054","Tue Jun 02 13:43:36 PDT 2009","NO_QUERY","JulietDinkins","so twitter is being dumb and wont let me change my background "
"0","2008170371","Tue Jun 02 13:43:37 PDT 2009","NO_QUERY","LovesMeTheBooLe","Courtney knight where are you? "
"4","1676368589","Fri May 01 21:50:36 PDT 2009","NO_QUERY","eagleusa","@goingtobora hi. why not get sm rest .. hrs sm music  http://tinyurl.com/c5kykt"
"4","1676368591","Fri May 01 21:50:36 PDT 2009","NO_QUERY","clarashin","@jameskmin and what's wrong with that, matey?  just don't start calling me a sheila! hehe "
"4","1676368604","Fri May 01 21:50:36 PDT 2009","NO_QUERY","makinitrite","@LenaG1 I know yr sleeping but wanted to let u know I am not on a label, nothing published... its just something I do "
"4","1676368676","Fri May 01 21:50:37 PDT 2009","NO_QUERY","bazzer","@jonkoo it might interest @torrancesctai "
"4","1676368691","Fri May 01 21:50:37 PDT 2009","NO_QUERY","setasimoni","@iamjonathancook hahahah ur music rocks "
"4","1677241703","Sat May 02 01:05:55 PDT 2009","NO_QUERY","JulzM","@prp2 Well at the moment I would have to say this morning after last nights rum fiasco. "
"4","1677241716","Sat May 02 01:05:55 PDT 2009","NO_QUERY","Shadi_","@lavaraof i bet it was "
"4","1677241756","Sat May 02 01:05:56 PDT 2009","NO_QUERY","alombarte","@cornellius that's something you discard when you build the whole application in one night "
"4","1677241757","Sat May 02 01:05:56 PDT 2009","NO_QUERY","elias238","@mel_and_erick Thanks "
"4","1677241761","Sat May 02 01:05:56 PDT 2009","NO_QUERY","camisoul92","I HAVE an easy button "
"4","1677241763","Sat May 02 01:05:56 PDT 2009","NO_QUERY","J_Meek","@Newbread I'm Welcome!?!?  Did u see the twitpic of the drink? That was all for u"
"4","1677241786","Sat May 02 01:05:56 PDT 2009","NO_QUERY","1azylizzie","thanks everyone for all the followfriday recommendations "
"4","1677241792","Sat May 02 01:05:56 PDT 2009","NO_QUERY","VanessaCurry","@ShahineEzell awww well I miss you hurry and pack up! "
"4","1677241805","Sat May 02 01:05:57 PDT 2009","NO_QUERY","starpadilla","evening to everyone still awake   xoxox"
"4","1686060220","Sun May 03 03:32:46 PDT 2009","NO_QUERY","ArunBasilLal","@tsuvik me too, People take Facebook profile updates more seriously i guess. Just 3 or 4 updates a day, and they are happy "
"4","1686060240","Sun May 03 03:32:47 PDT 2009","NO_QUERY","KimilovesJB","@mnjLOVEjobros hey! Thanks and no problem!!! Have you seen JONAS yet? "
"4","1686060253","Sun May 03 03:32:47 PDT 2009","NO_QUERY","ilovegoobeck","@shaundiviney i sure am "
"4","1686060258","Sun May 03 03:32:47 PDT 2009","NO_QUERY","FrankomQ8","@blasha Thanks "
"4","1759539478","Sun May 10 19:26:15 PDT 2009","NO_QUERY","cecilia_chai","i cant wait to watch startrek and &quot;angel and demons&quot; "
"4","1759539630","Sun May 10 19:26:17 PDT 2009","NO_QUERY","marcweil","@danlev Just stay in LA for an extra week or two this summer so I can come visit.  When is BlizzCon?"
"4","1759539718","Sun May 10 19:26:17 PDT 2009","NO_QUERY","stickyheels","Haha, the bread tastes great! crusty &amp; chewey &amp; the whole apt smells good   http://bit.ly/47W69f This recipe, but subbed KA's White Wheat."
"4","1759539781","Sun May 10 19:26:18 PDT 2009","NO_QUERY","tessanoodles","Oh Sonic. Your temptations shall no longer torment me "
"4","1759539842","Sun May 10 19:26:18 PDT 2009","NO_QUERY","jeccay","Lotte Fit's commercial, I know the moves! "
"4","1759539871","Sun May 10 19:26:19 PDT 2009","NO_QUERY","onefiftysevenpm","@iamjersey don't worry. be happy. "
"4","1834427698","Mon May 18 02:53:45 PDT 2009","NO_QUERY","superbeccax","college sucks, but i got mcfly to get me through it  x"
"4","1834427706","Mon May 18 02:53:45 PDT 2009","NO_QUERY","amicamia","@shinzofukui "
"4","1880154909","Fri May 22 00:16:27 PDT 2009","NO_QUERY","millycharlton","Here we go again, another day another $! Countdown to 5pm starts now "
"4","1880154933","Fri May 22 00:16:27 PDT 2009","NO_QUERY","JC_MPH","I have arrived!  Twit, Tweet, Twittering... ;)"
"4","1880154980","Fri May 22 00:16:28 PDT 2009","NO_QUERY","LisaKCarter","@Blaire2012 Blaire has a twitter!!! "
"4","1963464401","Fri May 29 12:45:45 PDT 2009","NO_QUERY","NikkiCyp","@_Gavia_  You need to go find a cookie now that you're done.  "
"4","1963464426","Fri May 29 12:45:46 PDT 2009","NO_QUERY","nextread","@adribbleofink looking now "
"4","1963464459","Fri May 29 12:45:46 PDT 2009","NO_QUERY","JakeMichael","..on my way to Tulsa "
"4","1963464475","Fri May 29 12:45:46 PDT 2009","NO_QUERY","Jeff_Hardyfan","hey &quot;@mileycyrus&quot;write me back pls "
"4","1970139965","Sat May 30 02:37:02 PDT 2009","NO_QUERY","LbrGoddess","is gearing up for flying the dance show and building Sweeney Todd this weekend "
"4","1970139979","Sat May 30 02:37:02 PDT 2009","NO_QUERY","hardypunkfan16","heyyyyy @JEFFHARDYBRAND welcome to twitter  lovez u, you are ma hero."
"4","1989326157","Mon Jun 01 01:07:57 PDT 2009","NO_QUERY","aprylmaree16","@aprylmaree16, @pameladecena18 and @yna_frankie14 love BOF. What a great show! "
"4","1989326266","Mon Jun 01 01:07:58 PDT 2009","NO_QUERY","sumesh","@misspella Thanks for the shout out about me and TechZilo forum  Hope to see any and all your tech questions there."
"4","1989326324","Mon Jun 01 01:07:59 PDT 2009","NO_QUERY","Perignonic","@thesushi your mum knows thing la!! :X oh wells... let's meet up soon "
"4","1989326377","Mon Jun 01 01:07:59 PDT 2009","NO_QUERY","CGShearer","Just sold 1 of my Highland cow cheeky vest tops !!  - http://bit.ly/zfAAF"
"4","1989326389","Mon Jun 01 01:08:00 PDT 2009","NO_QUERY","SoraKiss","Looking how Twitter works "
"4","2003047563","Tue Jun 02 05:45:59 PDT 2009","NO_QUERY","hurricaneme","@edhenrycnn i dont see any sunlight, looks overcast. "
"4","2003047655","Tue Jun 02 05:46:00 PDT 2009","NO_QUERY","tishtash_01","Is gonna his the Skate park "
"4","2003047703","Tue Jun 02 05:46:01 PDT 2009","NO_QUERY","DeclanBarrett91","Not a bad day again today  lets see how it turns out"
"4","2003047708","Tue Jun 02 05:46:01 PDT 2009","NO_QUERY","BBRRIITTTTYY","@sharlynnx not yet  lol i cant drag myself away HAHA xx"
"4","2003047792","Tue Jun 02 05:46:01 PDT 2009","NO_QUERY","iamsandi","http://bit.ly/Nd1C0  Great ! "
"4","2003047882","Tue Jun 02 05:46:02 PDT 2009","NO_QUERY","SvenAdhese","@amedee  please do join !"
